geometry,time_period,khw_without_lom,khw_with_lom,kwh_delta,ts_file_path
POINT (-89.39803890770348 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39803890770348.csv
POINT (-89.39756474933458 39.32990630738774),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.329906307387745_-89.39756474933458.csv
POINT (-89.4065737583436 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.4065737583436.csv
POINT (-89.4060995999747 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.4060995999747.csv
POINT (-89.40562544160581 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.4056254416058.csv
POINT (-89.4051512832369 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.4051512832369.csv
POINT (-89.40467712486802 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40467712486802.csv
POINT (-89.40420296649911 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40420296649911.csv
POINT (-89.40372880813023 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40372880813023.csv
POINT (-89.40325464976132 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40325464976132.csv
POINT (-89.40278049139243 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40278049139243.csv
POINT (-89.40230633302353 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40230633302353.csv
POINT (-89.40183217465464 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40183217465464.csv
POINT (-89.40135801628574 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40135801628574.csv
POINT (-89.40088385791685 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40088385791685.csv
POINT (-89.40040969954795 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.40040969954795.csv
POINT (-89.39993554117906 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39993554117906.csv
POINT (-89.39946138281016 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39946138281016.csv
POINT (-89.39898722444127 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39898722444127.csv
POINT (-89.39851306607237 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39851306607237.csv
POINT (-89.39803890770348 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39803890770348.csv
POINT (-89.39756474933458 39.33038046575664),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33038046575664_-89.39756474933458.csv
POINT (-89.4065737583436 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.4065737583436.csv
POINT (-89.4060995999747 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.4060995999747.csv
POINT (-89.40562544160581 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.4056254416058.csv
POINT (-89.4051512832369 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.4051512832369.csv
POINT (-89.40467712486802 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40467712486802.csv
POINT (-89.40420296649911 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40420296649911.csv
POINT (-89.40372880813023 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40372880813023.csv
POINT (-89.40325464976132 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40325464976132.csv
POINT (-89.40278049139243 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40278049139243.csv
POINT (-89.40230633302353 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40230633302353.csv
POINT (-89.40183217465464 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40183217465464.csv
POINT (-89.40135801628574 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40135801628574.csv
POINT (-89.40088385791685 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40088385791685.csv
POINT (-89.40040969954795 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.40040969954795.csv
POINT (-89.39993554117906 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39993554117906.csv
POINT (-89.39946138281016 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39946138281016.csv
POINT (-89.39898722444127 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39898722444127.csv
POINT (-89.39851306607237 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39851306607237.csv
POINT (-89.39803890770348 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39803890770348.csv
POINT (-89.39756474933458 39.33085462412554),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.330854624125536_-89.39756474933458.csv
POINT (-89.4065737583436 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.4065737583436.csv
POINT (-89.4060995999747 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.4060995999747.csv
POINT (-89.40562544160581 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.4056254416058.csv
POINT (-89.4051512832369 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.4051512832369.csv
POINT (-89.40467712486802 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40467712486802.csv
POINT (-89.40420296649911 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40420296649911.csv
POINT (-89.40372880813023 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40372880813023.csv
POINT (-89.40325464976132 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40325464976132.csv
POINT (-89.40278049139243 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40278049139243.csv
POINT (-89.40230633302353 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40230633302353.csv
POINT (-89.40183217465464 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40183217465464.csv
POINT (-89.40135801628574 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40135801628574.csv
POINT (-89.40088385791685 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40088385791685.csv
POINT (-89.40040969954795 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.40040969954795.csv
POINT (-89.39993554117906 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39993554117906.csv
POINT (-89.39946138281016 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39946138281016.csv
POINT (-89.39898722444127 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39898722444127.csv
POINT (-89.39851306607237 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39851306607237.csv
POINT (-89.39803890770348 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39803890770348.csv
POINT (-89.39756474933458 39.33132878249443),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33132878249443_-89.39756474933458.csv
POINT (-89.4065737583436 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.4065737583436.csv
POINT (-89.4060995999747 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.4060995999747.csv
POINT (-89.40562544160581 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.4056254416058.csv
POINT (-89.4051512832369 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.4051512832369.csv
POINT (-89.40467712486802 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40467712486802.csv
POINT (-89.40420296649911 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40420296649911.csv
POINT (-89.40372880813023 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40372880813023.csv
POINT (-89.40325464976132 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40325464976132.csv
POINT (-89.40278049139243 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40278049139243.csv
POINT (-89.40230633302353 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40230633302353.csv
POINT (-89.40183217465464 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40183217465464.csv
POINT (-89.40135801628574 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40135801628574.csv
POINT (-89.40088385791685 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40088385791685.csv
POINT (-89.40040969954795 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.40040969954795.csv
POINT (-89.39993554117906 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39993554117906.csv
POINT (-89.39946138281016 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39946138281016.csv
POINT (-89.39898722444127 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39898722444127.csv
POINT (-89.39851306607237 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39851306607237.csv
POINT (-89.39803890770348 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39803890770348.csv
POINT (-89.39756474933458 39.33180294086333),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33180294086333_-89.39756474933458.csv
POINT (-89.4065737583436 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.4065737583436.csv
POINT (-89.4060995999747 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.4060995999747.csv
POINT (-89.40562544160581 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.4056254416058.csv
POINT (-89.4051512832369 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.4051512832369.csv
POINT (-89.40467712486802 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40467712486802.csv
POINT (-89.40420296649911 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40420296649911.csv
POINT (-89.40372880813023 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40372880813023.csv
POINT (-89.40325464976132 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40325464976132.csv
POINT (-89.40278049139243 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40278049139243.csv
POINT (-89.40230633302353 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40230633302353.csv
POINT (-89.40183217465464 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40183217465464.csv
POINT (-89.40135801628574 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40135801628574.csv
POINT (-89.40088385791685 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40088385791685.csv
POINT (-89.40040969954795 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.40040969954795.csv
POINT (-89.39993554117906 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39993554117906.csv
POINT (-89.39946138281016 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39946138281016.csv
POINT (-89.39898722444127 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39898722444127.csv
POINT (-89.39851306607237 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39851306607237.csv
POINT (-89.39803890770348 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39803890770348.csv
POINT (-89.39756474933458 39.33227709923222),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33227709923222_-89.39756474933458.csv
POINT (-89.4065737583436 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.4065737583436.csv
POINT (-89.4060995999747 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.4060995999747.csv
POINT (-89.40562544160581 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.4056254416058.csv
POINT (-89.4051512832369 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.4051512832369.csv
POINT (-89.40467712486802 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40467712486802.csv
POINT (-89.40420296649911 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40420296649911.csv
POINT (-89.40372880813023 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40372880813023.csv
POINT (-89.40325464976132 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40325464976132.csv
POINT (-89.40278049139243 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40278049139243.csv
POINT (-89.40230633302353 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40230633302353.csv
POINT (-89.40183217465464 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40183217465464.csv
POINT (-89.40135801628574 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40135801628574.csv
POINT (-89.40088385791685 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40088385791685.csv
POINT (-89.40040969954795 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.40040969954795.csv
POINT (-89.39993554117906 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39993554117906.csv
POINT (-89.39946138281016 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39946138281016.csv
POINT (-89.39898722444127 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39898722444127.csv
POINT (-89.39851306607237 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39851306607237.csv
POINT (-89.39803890770348 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39803890770348.csv
POINT (-89.39756474933458 39.33275125760112),2007-01-01 00:00:00 - 2007-06-16 16:00:00,8900.99438188643,8900.99438188643,0.0,../output/heatmap-180/39.33275125760112_-89.39756474933458.csv
